Season,LocationID,EventID,ChannelType,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments,Units,DETimeStamp
2009.00,BUFFRMFISHBT23,BUFFRMFish2009May26,main,20.00,9.50,76.00,0.70,,metric,12/10/2018 11:06
2009.00,BUFFRMFISHBT23,BUFFRMFish2009May26,main,21.00,10.00,78.00,0.68,,metric,12/10/2018 11:06
2009.00,BUFFRMFISHBT23,BUFFRMFish2009May26,main,22.00,10.50,78.00,0.57,,metric,12/10/2018 11:06
2009.00,BUFFRMFISHBT23,BUFFRMFish2009May26,main,23.00,11.00,76.00,0.51,,metric,12/10/2018 11:06
2009.00,BUFFRMFISHBT23,BUFFRMFish2009May26,main,24.00,11.50,70.00,0.32,,metric,12/10/2018 11:06
2009.00,BUFFRMFISHBT23,BUFFRMFish2009May26,main,25.00,12.00,64.00,0.27,,metric,12/10/2018 11:06
2009.00,BUFFRMFISHBT23,BUFFRMFish2009May26,main,26.00,12.50,62.00,0.20,,metric,12/10/2018 11:06
2009.00,BUFFRMFISHBT23,BUFFRMFish2009May26,main,27.00,13.00,28.00,0.05,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM01,BUFFRMFish2010May27,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM01,BUFFRMFish2010May27,main,2.00,2.00,94.00,0.11,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM01,BUFFRMFish2010May27,main,3.00,4.00,91.00,0.12,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM01,BUFFRMFish2010May27,main,4.00,6.00,106.00,0.13,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM01,BUFFRMFish2010May27,main,5.00,8.00,105.00,0.16,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM01,BUFFRMFish2010May27,main,6.00,10.00,132.00,0.04,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM01,BUFFRMFish2010May27,main,7.00,12.00,115.00,0.11,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM01,BUFFRMFish2010May27,main,8.00,14.00,100.00,0.14,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM01,BUFFRMFish2010May27,main,9.00,16.00,90.00,0.14,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM01,BUFFRMFish2010May27,main,10.00,18.00,101.00,0.11,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM01,BUFFRMFish2010May27,main,11.00,20.00,90.00,0.08,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM01,BUFFRMFish2010May27,main,12.00,22.00,80.00,0.14,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM01,BUFFRMFish2010May27,main,13.00,24.00,72.00,0.09,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM01,BUFFRMFish2010May27,main,14.00,26.00,88.00,0.10,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM01,BUFFRMFish2010May27,main,15.00,28.00,70.00,0.04,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM01,BUFFRMFish2010May27,main,16.00,30.00,60.00,0.06,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM01,BUFFRMFish2010May27,main,17.00,32.00,47.00,0.05,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM01,BUFFRMFish2010May27,main,18.00,34.00,20.00,0.03,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM01,BUFFRMFish2010May27,main,19.00,36.00,0.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,1.00,0.00,0.00,0.00,,metric,3/21/2019 12:20
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,2.00,2.00,48.00,0.28,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,3.00,4.00,58.00,0.43,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,4.00,6.00,65.00,0.41,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,5.00,8.00,68.00,0.37,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,6.00,10.00,63.00,0.37,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,7.00,12.00,72.00,0.39,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,8.00,14.00,82.00,0.41,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,9.00,16.00,78.00,0.46,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,10.00,18.00,63.00,0.58,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,11.00,20.00,68.00,0.68,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,12.00,22.00,56.00,0.80,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,13.00,24.00,62.00,0.85,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,14.00,26.00,60.00,0.91,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,15.00,28.00,48.00,0.94,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,16.00,30.00,48.00,0.85,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,17.00,32.00,58.00,0.80,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,18.00,34.00,56.00,0.82,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,19.00,36.00,74.00,0.71,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,20.00,38.00,68.00,0.61,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM02,BUFFRMFish2010May26,main,21.00,40.00,48.00,0.13,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,2.00,2.00,30.00,0.79,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,3.00,4.00,44.00,1.10,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,4.00,6.00,54.00,1.39,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,5.00,8.00,50.00,1.19,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,6.00,10.00,42.00,1.13,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,7.00,12.00,38.00,1.42,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,8.00,14.00,36.00,1.72,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,9.00,16.00,20.00,0.97,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,10.00,18.00,22.00,1.11,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,11.00,20.00,22.00,0.92,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,12.00,22.00,14.00,0.35,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,2.00,3.00,29.00,0.11,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,3.00,6.00,37.00,0.25,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,4.00,9.00,50.00,0.51,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,5.00,12.00,66.00,0.37,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,6.00,15.00,74.00,0.63,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,7.00,18.00,80.00,0.57,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,8.00,21.00,86.00,0.55,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,9.00,24.00,76.00,0.63,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,10.00,27.00,82.00,0.50,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,11.00,30.00,82.00,0.36,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,12.00,33.00,90.00,0.27,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,13.00,36.00,83.00,0.28,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,14.00,39.00,62.00,0.19,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,15.00,42.00,52.00,0.25,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,16.00,45.00,32.00,0.13,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,17.00,47.00,16.00,0.09,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,1.00,0.00,0.00,0.00,,metric,3/21/2019 12:35
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,2.00,4.00,10.00,0.19,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,3.00,8.00,14.00,0.26,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,4.00,12.00,22.00,0.38,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,5.00,16.00,46.00,0.53,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,6.00,20.00,76.00,0.62,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,7.00,24.00,81.00,0.49,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,8.00,28.00,86.00,0.60,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,9.00,32.00,86.00,0.53,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,10.00,36.00,68.00,0.60,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,11.00,40.00,86.00,0.58,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,12.00,44.00,74.00,0.62,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,13.00,48.00,68.00,0.59,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,14.00,52.00,76.00,0.58,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,15.00,56.00,62.00,0.56,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,16.00,60.00,32.00,0.35,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM06,BUFFRMFish2010Jun09,main,1.00,0.00,0.00,0.00,,metric,3/21/2019 12:48
2010.00,BUFFRMFISHBM06,BUFFRMFish2010Jun09,main,2.00,4.00,33.00,0.08,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM06,BUFFRMFish2010Jun09,main,3.00,8.00,18.00,0.10,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM06,BUFFRMFish2010Jun09,main,4.00,12.00,30.00,0.19,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM06,BUFFRMFish2010Jun09,main,5.00,16.00,31.00,0.26,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM06,BUFFRMFish2010Jun09,main,6.00,20.00,36.00,0.32,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM06,BUFFRMFish2010Jun09,main,7.00,24.00,40.00,0.28,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM06,BUFFRMFish2010Jun09,main,8.00,28.00,46.00,0.32,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM06,BUFFRMFish2010Jun09,main,9.00,32.00,46.00,0.34,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM06,BUFFRMFish2010Jun09,main,10.00,36.00,51.00,0.36,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM06,BUFFRMFish2010Jun09,main,11.00,40.00,54.00,0.41,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM06,BUFFRMFish2010Jun09,main,12.00,44.00,62.00,0.44,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM06,BUFFRMFish2010Jun09,main,13.00,48.00,83.00,0.44,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM06,BUFFRMFish2010Jun09,main,14.00,52.00,72.00,0.49,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM06,BUFFRMFish2010Jun09,main,15.00,56.00,58.00,0.50,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM06,BUFFRMFish2010Jun09,main,16.00,60.00,48.00,0.51,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM06,BUFFRMFish2010Jun09,main,17.00,64.00,70.00,0.48,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBM06,BUFFRMFish2010Jun09,main,18.00,68.00,0.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT08,BUFFRMFish2010May17,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT08,BUFFRMFish2010May17,main,2.00,0.50,6.00,0.05,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT08,BUFFRMFish2010May17,main,3.00,1.00,10.00,0.07,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT08,BUFFRMFish2010May17,main,4.00,1.50,16.00,0.15,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT08,BUFFRMFish2010May17,main,5.00,2.00,20.00,0.24,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT08,BUFFRMFish2010May17,main,6.00,2.50,23.00,0.27,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT08,BUFFRMFish2010May17,main,7.00,3.00,25.00,0.22,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT08,BUFFRMFish2010May17,main,8.00,3.50,24.00,0.11,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT08,BUFFRMFish2010May17,main,9.00,4.00,18.00,0.04,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT08,BUFFRMFish2010May17,main,10.00,4.50,0.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT14,BUFFRMFish2010May18,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT14,BUFFRMFish2010May18,main,2.00,0.25,12.00,0.31,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT14,BUFFRMFish2010May18,main,3.00,0.50,12.00,0.31,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT14,BUFFRMFish2010May18,main,4.00,0.75,12.00,0.30,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT14,BUFFRMFish2010May18,main,5.00,1.00,14.00,0.31,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT14,BUFFRMFish2010May18,main,6.00,1.25,16.00,0.29,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT14,BUFFRMFish2010May18,main,7.00,1.50,18.00,0.27,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT14,BUFFRMFish2010May18,main,8.00,1.75,22.00,0.23,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT14,BUFFRMFish2010May18,main,9.00,2.00,22.00,0.21,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT14,BUFFRMFish2010May18,main,10.00,2.25,24.00,0.17,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT14,BUFFRMFish2010May18,main,11.00,2.50,25.00,0.13,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT14,BUFFRMFish2010May18,main,12.00,2.75,24.00,0.11,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT14,BUFFRMFish2010May18,main,13.00,3.00,20.00,0.05,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT14,BUFFRMFish2010May18,main,14.00,3.25,18.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT14,BUFFRMFish2010May18,main,15.00,3.50,18.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT14,BUFFRMFish2010May18,main,16.00,3.75,14.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT14,BUFFRMFish2010May18,main,17.00,4.00,8.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT17,BUFFRMFish2010Jun23,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT17,BUFFRMFish2010Jun23,main,2.00,1.00,10.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT17,BUFFRMFish2010Jun23,main,3.00,2.00,10.00,0.01,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT17,BUFFRMFish2010Jun23,main,4.00,3.00,12.00,0.08,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT17,BUFFRMFish2010Jun23,main,5.00,4.00,18.00,0.05,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT17,BUFFRMFish2010Jun23,main,6.00,5.00,20.00,0.12,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT17,BUFFRMFish2010Jun23,main,7.00,6.00,26.00,0.15,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT17,BUFFRMFish2010Jun23,main,8.00,7.00,28.00,0.17,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT17,BUFFRMFish2010Jun23,main,9.00,8.00,34.00,0.19,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT17,BUFFRMFish2010Jun23,main,10.00,9.00,40.00,0.16,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT17,BUFFRMFish2010Jun23,main,11.00,10.00,38.00,0.16,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT17,BUFFRMFish2010Jun23,main,12.00,11.00,24.00,0.19,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT17,BUFFRMFish2010Jun23,main,13.00,12.00,44.00,0.11,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT17,BUFFRMFish2010Jun23,main,14.00,13.00,36.00,0.15,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT17,BUFFRMFish2010Jun23,main,15.00,14.00,36.00,0.14,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT17,BUFFRMFish2010Jun23,main,16.00,15.00,34.00,0.16,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT17,BUFFRMFish2010Jun23,main,17.00,16.00,38.00,0.05,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT17,BUFFRMFish2010Jun23,main,18.00,17.00,26.00,0.03,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT17,BUFFRMFish2010Jun23,main,19.00,18.00,18.00,0.01,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT17,BUFFRMFish2010Jun23,main,20.00,19.00,0.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT27,BUFFRMFish2010Jun08,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT27,BUFFRMFish2010Jun08,main,2.00,0.75,17.00,0.05,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT27,BUFFRMFish2010Jun08,main,3.00,1.50,21.00,0.08,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT27,BUFFRMFish2010Jun08,main,4.00,2.25,26.00,0.06,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT27,BUFFRMFish2010Jun08,main,5.00,3.00,26.00,0.09,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT27,BUFFRMFish2010Jun08,main,6.00,3.75,28.00,0.07,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT27,BUFFRMFish2010Jun08,main,7.00,4.50,27.00,0.04,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT27,BUFFRMFish2010Jun08,main,8.00,5.25,32.00,0.06,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT27,BUFFRMFish2010Jun08,main,9.00,6.00,32.00,0.09,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT27,BUFFRMFish2010Jun08,main,10.00,6.75,30.00,0.07,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT27,BUFFRMFish2010Jun08,main,11.00,7.50,28.00,0.05,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT27,BUFFRMFish2010Jun08,main,12.00,8.25,27.00,0.04,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT27,BUFFRMFish2010Jun08,main,13.00,9.00,20.00,0.04,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT27,BUFFRMFish2010Jun08,main,14.00,9.75,24.00,0.07,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT27,BUFFRMFish2010Jun08,main,15.00,10.50,23.00,0.01,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT27,BUFFRMFish2010Jun08,main,16.00,11.25,20.00,0.01,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT27,BUFFRMFish2010Jun08,main,17.00,12.00,8.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT29,BUFFRMFish2010Jun10,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT29,BUFFRMFish2010Jun10,main,2.00,1.50,12.00,0.13,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT29,BUFFRMFish2010Jun10,main,3.00,3.00,23.00,0.07,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT29,BUFFRMFish2010Jun10,main,4.00,4.50,34.00,0.11,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT29,BUFFRMFish2010Jun10,main,5.00,6.00,42.00,0.14,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT29,BUFFRMFish2010Jun10,main,6.00,7.50,46.00,0.15,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT29,BUFFRMFish2010Jun10,main,7.00,9.00,56.00,0.17,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT29,BUFFRMFish2010Jun10,main,8.00,10.50,60.00,0.12,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT29,BUFFRMFish2010Jun10,main,9.00,12.00,60.00,0.04,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT29,BUFFRMFish2010Jun10,main,10.00,13.50,68.00,0.02,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT29,BUFFRMFish2010Jun10,main,11.00,15.00,65.00,0.08,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT29,BUFFRMFish2010Jun10,main,12.00,16.50,60.00,0.08,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT29,BUFFRMFish2010Jun10,main,13.00,18.00,50.00,0.06,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT29,BUFFRMFish2010Jun10,main,14.00,19.50,35.00,0.06,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT29,BUFFRMFish2010Jun10,main,15.00,21.00,24.00,0.04,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT29,BUFFRMFish2010Jun10,main,16.00,22.50,16.00,0.04,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT29,BUFFRMFish2010Jun10,main,17.00,24.00,40.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT29,BUFFRMFish2010Jun10,main,18.00,25.50,28.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT29,BUFFRMFish2010Jun10,main,19.00,27.00,0.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT32,BUFFRMFish2010Jun11,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT32,BUFFRMFish2010Jun11,main,2.00,0.10,2.00,-0.01,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT32,BUFFRMFish2010Jun11,main,3.00,0.20,3.00,0.02,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT32,BUFFRMFish2010Jun11,main,4.00,0.30,11.00,0.14,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT32,BUFFRMFish2010Jun11,main,5.00,0.40,11.00,0.16,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT32,BUFFRMFish2010Jun11,main,6.00,0.50,10.00,0.13,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT32,BUFFRMFish2010Jun11,main,7.00,0.60,12.00,0.15,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT32,BUFFRMFish2010Jun11,main,8.00,0.70,14.00,0.18,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT32,BUFFRMFish2010Jun11,main,9.00,0.80,17.00,0.17,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT32,BUFFRMFish2010Jun11,main,10.00,0.90,16.00,0.19,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT32,BUFFRMFish2010Jun11,main,11.00,1.00,11.00,0.21,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT32,BUFFRMFish2010Jun11,main,12.00,1.10,16.00,0.20,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT32,BUFFRMFish2010Jun11,main,13.00,1.20,17.00,0.10,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT32,BUFFRMFish2010Jun11,main,14.00,1.30,17.00,0.11,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT32,BUFFRMFish2010Jun11,main,15.00,1.40,16.00,0.19,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT32,BUFFRMFish2010Jun11,main,16.00,1.50,15.00,0.20,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT32,BUFFRMFish2010Jun11,main,17.00,1.60,16.00,0.15,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT32,BUFFRMFish2010Jun11,main,18.00,1.70,2.00,0.07,,metric,12/10/2018 11:06
2010.00,BUFFRMFISHBT32,BUFFRMFish2010Jun11,main,19.00,1.80,0.00,0.00,,metric,12/10/2018 11:06
